,open,high,low,close,adjclose,volume,ticker
1999-06-21,7.5,7.744999885559082,7.5,7.679999828338623,6.456772327423096,243400.0,HDFCBANK.NS
1999-06-22,7.699999809265137,7.789999961853027,7.619999885559082,7.710000038146973,6.481995582580566,511490.0,HDFCBANK.NS
1999-06-23,7.650000095367432,7.650000095367432,7.5,7.519999980926514,6.322257041931152,221120.0,HDFCBANK.NS
1999-06-24,7.425000190734863,7.545000076293945,7.425000190734863,7.5,6.305442810058594,93300.0,HDFCBANK.NS
1999-06-25,7.550000190734863,7.570000171661377,7.5,7.5,6.305442810058594,131800.0,HDFCBANK.NS
1999-06-28,7.690000057220459,7.699999809265137,7.40500020980835,7.494999885559082,6.301238059997559,344550.0,HDFCBANK.NS
1999-06-29,7.525000095367432,7.525000095367432,7.380000114440918,7.474999904632568,6.284424781799316,285140.0,HDFCBANK.NS
1999-06-30,7.449999809265137,7.5,7.400000095367432,7.425000190734863,6.242387294769287,200050.0,HDFCBANK.NS
1999-07-01,7.460000038146973,7.489999771118164,7.309999942779541,7.329999923706055,6.162519454956055,102380.0,HDFCBANK.NS
1999-07-02,7.440000057220459,7.440000057220459,7.309999942779541,7.355000019073486,6.183537006378174,168670.0,HDFCBANK.NS
1999-07-05,7.789999961853027,7.800000190734863,7.324999809265137,7.420000076293945,6.238184928894043,295810.0,HDFCBANK.NS
1999-07-06,7.449999809265137,7.550000190734863,7.349999904632568,7.46999979019165,6.280221939086914,1240950.0,HDFCBANK.NS
1999-07-07,7.550000190734863,7.849999904632568,7.550000190734863,7.704999923706055,6.477790832519531,1287900.0,HDFCBANK.NS
1999-07-08,7.400000095367432,7.75,7.349999904632568,7.659999847412109,6.439958095550537,469300.0,HDFCBANK.NS
1999-07-09,7.699999809265137,7.699999809265137,7.505000114440918,7.579999923706055,6.3727006912231445,387760.0,HDFCBANK.NS
1999-07-12,7.75,8.1850004196167,7.695000171661377,8.140000343322754,6.843507289886475,2509090.0,HDFCBANK.NS
1999-07-13,8.25,8.630000114440918,8.25,8.444999694824219,7.099928379058838,3800720.0,HDFCBANK.NS
1999-07-14,8.800000190734863,9.09000015258789,8.699999809265137,8.930000305175781,7.507681846618652,3613400.0,HDFCBANK.NS
1999-07-15,9.0,9.039999961853027,8.449999809265137,8.505000114440918,7.150371074676514,2369880.0,HDFCBANK.NS
1999-07-16,8.5,8.895000457763672,8.425000190734863,8.529999732971191,7.171391010284424,2137090.0,HDFCBANK.NS
1999-07-19,8.84000015258789,8.84000015258789,8.5,8.5649995803833,7.200814247131348,1309970.0,HDFCBANK.NS
1999-07-20,8.460000038146973,8.550000190734863,8.204999923706055,8.414999961853027,7.07470703125,3362490.0,HDFCBANK.NS
1999-07-21,8.59000015258789,8.649999618530273,8.199999809265137,8.545000076293945,7.1840009689331055,1194610.0,HDFCBANK.NS
1999-07-22,8.550000190734863,8.675000190734863,8.479999542236328,8.53499984741211,7.175592422485352,1646700.0,HDFCBANK.NS
1999-07-23,8.625,8.625,8.460000038146973,8.479999542236328,7.129352569580078,1790430.0,HDFCBANK.NS
1999-07-26,8.574999809265137,8.574999809265137,8.449999809265137,8.520000457763672,7.162983417510986,1037870.0,HDFCBANK.NS
1999-07-27,8.479999542236328,8.600000381469727,8.404999732971191,8.5600004196167,7.196613311767578,1326670.0,HDFCBANK.NS
1999-07-28,8.595000267028809,9.0,8.595000267028809,8.680000305175781,7.297500133514404,1730440.0,HDFCBANK.NS
1999-07-29,8.619999885559082,8.699999809265137,8.550000190734863,8.579999923706055,7.213427543640137,632270.0,HDFCBANK.NS
1999-07-30,8.640000343322754,8.640000343322754,8.449999809265137,8.5,7.146169185638428,598640.0,HDFCBANK.NS
1999-08-02,8.489999771118164,8.489999771118164,8.350000381469727,8.395000457763672,7.057892799377441,503790.0,HDFCBANK.NS
1999-08-03,8.260000228881836,8.489999771118164,8.255000114440918,8.345000267028809,7.01585578918457,966410.0,HDFCBANK.NS
1999-08-04,8.494999885559082,8.494999885559082,8.324999809265137,8.399999618530273,7.062093734741211,2979800.0,HDFCBANK.NS
1999-08-05,8.425000190734863,8.449999809265137,8.260000228881836,8.305000305175781,6.982227325439453,340870.0,HDFCBANK.NS
1999-08-06,8.199999809265137,8.380000114440918,8.024999618530273,8.324999809265137,6.999040603637695,287970.0,HDFCBANK.NS
1999-08-09,8.4399995803833,8.4399995803833,8.125,8.225000381469727,6.914969444274902,305900.0,HDFCBANK.NS
1999-08-10,8.005000114440918,8.399999618530273,7.659999847412109,8.34000015258789,7.01165246963501,839790.0,HDFCBANK.NS
1999-08-11,8.390000343322754,8.390000343322754,8.149999618530273,8.220000267028809,6.910765171051025,235000.0,HDFCBANK.NS
1999-08-12,8.199999809265137,8.199999809265137,8.104999542236328,8.140000343322754,6.843507289886475,329180.0,HDFCBANK.NS
1999-08-13,8.125,8.149999618530273,7.949999809265137,7.994999885559082,6.721601963043213,459600.0,HDFCBANK.NS
1999-08-16,7.949999809265137,8.069999694824219,7.800000190734863,8.0,6.725805282592773,361310.0,HDFCBANK.NS
1999-08-17,8.050000190734863,8.149999618530273,7.925000190734863,8.039999961853027,6.759435176849365,450450.0,HDFCBANK.NS
1999-08-18,8.289999961853027,8.5,8.125,8.329999923706055,7.0032453536987305,794830.0,HDFCBANK.NS
1999-08-19,8.399999618530273,8.470000267028809,7.954999923706055,8.0,6.725805282592773,1254150.0,HDFCBANK.NS
1999-08-20,8.0600004196167,8.149999618530273,8.0,8.09000015258789,6.801469802856445,284240.0,HDFCBANK.NS
1999-08-23,8.125,8.739999771118164,8.079999923706055,8.694999694824219,7.310110092163086,2979140.0,HDFCBANK.NS
1999-08-24,8.789999961853027,9.34000015258789,8.5,9.295000076293945,7.814545154571533,4999330.0,HDFCBANK.NS
1999-08-25,9.494999885559082,9.494999885559082,8.699999809265137,8.8100004196167,7.406792640686035,2110940.0,HDFCBANK.NS
1999-08-26,8.824999809265137,9.1850004196167,8.800000190734863,8.875,7.461440563201904,885110.0,HDFCBANK.NS
1999-08-27,9.0,9.100000381469727,8.75,8.864999771118164,7.453032493591309,527150.0,HDFCBANK.NS
1999-08-30,8.994999885559082,9.289999961853027,8.824999809265137,8.895000457763672,7.4782538414001465,1663680.0,HDFCBANK.NS
1999-08-31,8.800000190734863,8.800000190734863,8.550000190734863,8.604999542236328,7.234445095062256,1678330.0,HDFCBANK.NS
1999-09-01,8.789999961853027,8.789999961853027,8.399999618530273,8.664999961853027,7.28488826751709,1773200.0,HDFCBANK.NS
1999-09-02,8.510000228881836,8.6850004196167,8.5,8.59000015258789,7.2218337059021,780280.0,HDFCBANK.NS
1999-09-03,8.699999809265137,8.699999809265137,8.510000228881836,8.609999656677246,7.238649845123291,719620.0,HDFCBANK.NS
1999-09-06,8.65999984741211,8.729999542236328,8.555000305175781,8.664999961853027,7.28488826751709,838770.0,HDFCBANK.NS
1999-09-07,8.699999809265137,9.175000190734863,8.699999809265137,9.104999542236328,7.654805660247803,1953500.0,HDFCBANK.NS
1999-09-08,9.399999618530273,9.835000038146973,9.399999618530273,9.835000038146973,8.268535614013672,2792070.0,HDFCBANK.NS
1999-09-09,10.619999885559082,10.625,10.619999885559082,10.625,8.932711601257324,1841730.0,HDFCBANK.NS
1999-09-10,10.59000015258789,10.6899995803833,9.774999618530273,9.895000457763672,8.318984031677246,3405430.0,HDFCBANK.NS
1999-09-13,9.895000457763672,9.895000457763672,9.895000457763672,9.895000457763672,8.318984031677246,0.0,HDFCBANK.NS
1999-09-14,10.489999771118164,10.489999771118164,9.5600004196167,9.654999732971191,8.117207527160645,2673110.0,HDFCBANK.NS
1999-09-15,10.260000228881836,10.260000228881836,9.25,9.420000076293945,7.919632434844971,1497070.0,HDFCBANK.NS
1999-09-16,9.0600004196167,9.5,9.0600004196167,9.404999732971191,7.907025337219238,920610.0,HDFCBANK.NS
1999-09-17,9.399999618530273,9.890000343322754,9.149999618530273,9.664999961853027,8.125614166259766,1883830.0,HDFCBANK.NS
1999-09-20,9.774999618530273,9.774999618530273,9.03499984741211,9.135000228881836,7.680028915405273,873670.0,HDFCBANK.NS
1999-09-21,9.100000381469727,9.199999809265137,8.710000038146973,8.975000381469727,7.545514106750488,1567080.0,HDFCBANK.NS
1999-09-22,9.100000381469727,9.649999618530273,9.0,9.545000076293945,8.024726867675781,1940220.0,HDFCBANK.NS
1999-09-23,9.600000381469727,9.6850004196167,9.5,9.520000457763672,8.003708839416504,828940.0,HDFCBANK.NS
1999-09-24,9.649999618530273,9.649999618530273,9.5,9.569999694824219,8.045743942260742,871460.0,HDFCBANK.NS
1999-09-27,9.489999771118164,9.6899995803833,9.350000381469727,9.5,7.986893653869629,909490.0,HDFCBANK.NS
1999-09-28,9.350000381469727,9.699999809265137,9.3149995803833,9.524999618530273,8.00791072845459,1314350.0,HDFCBANK.NS
1999-09-29,9.694999694824219,9.859999656677246,9.510000228881836,9.529999732971191,8.012112617492676,538890.0,HDFCBANK.NS
1999-09-30,9.600000381469727,10.295000076293945,9.520000457763672,10.234999656677246,8.604827880859375,3301340.0,HDFCBANK.NS
1999-10-01,9.899999618530273,9.949999809265137,9.550000190734863,9.864999771118164,8.2937593460083,1147050.0,HDFCBANK.NS
1999-10-04,9.694999694824219,9.699999809265137,9.5,9.5,7.986893653869629,1429690.0,HDFCBANK.NS
1999-10-05,9.600000381469727,9.699999809265137,9.204999923706055,9.609999656677246,8.079373359680176,1071890.0,HDFCBANK.NS
1999-10-06,9.649999618530273,9.949999809265137,9.5,9.529999732971191,8.012112617492676,1576680.0,HDFCBANK.NS
1999-10-07,9.885000228881836,9.975000381469727,9.614999771118164,9.760000228881836,8.205483436584473,1830440.0,HDFCBANK.NS
1999-10-08,9.875,10.244999885559082,9.704999923706055,9.914999961853027,8.335795402526855,2619470.0,HDFCBANK.NS
1999-10-11,10.1899995803833,10.28499984741211,9.805000305175781,9.885000228881836,8.310574531555176,2573860.0,HDFCBANK.NS
1999-10-12,9.899999618530273,10.470000267028809,9.510000228881836,10.100000381469727,8.491329193115234,2480530.0,HDFCBANK.NS
1999-10-13,10.199999809265137,10.350000381469727,9.510000228881836,10.194999694824219,8.571198463439941,3134420.0,HDFCBANK.NS
1999-10-14,10.25,10.345000267028809,9.899999618530273,10.010000228881836,8.41566276550293,2794590.0,HDFCBANK.NS
1999-10-15,10.199999809265137,10.5,9.800000190734863,9.824999809265137,8.2601318359375,944870.0,HDFCBANK.NS
1999-10-18,9.800000190734863,10.489999771118164,9.800000190734863,10.329999923706055,8.684696197509766,2904060.0,HDFCBANK.NS
1999-10-19,10.329999923706055,10.329999923706055,10.329999923706055,10.329999923706055,8.684696197509766,0.0,HDFCBANK.NS
1999-10-20,10.5,10.694999694824219,10.225000381469727,10.350000381469727,8.701509475708008,1192470.0,HDFCBANK.NS
1999-10-21,10.494999885559082,10.494999885559082,9.800000190734863,9.835000038146973,8.268535614013672,1333700.0,HDFCBANK.NS
1999-10-22,9.899999618530273,10.03499984741211,9.800000190734863,9.994999885559082,8.403053283691406,2888020.0,HDFCBANK.NS
1999-10-25,10.289999961853027,10.300000190734863,9.5,9.614999771118164,8.083577156066895,1667150.0,HDFCBANK.NS
1999-10-26,9.449999809265137,9.699999809265137,9.399999618530273,9.4399995803833,7.93644905090332,1467050.0,HDFCBANK.NS
1999-10-27,9.645000457763672,9.800000190734863,9.539999961853027,9.770000457763672,8.213890075683594,557620.0,HDFCBANK.NS
1999-10-28,9.779999732971191,9.800000190734863,9.350000381469727,9.470000267028809,7.961670875549316,566950.0,HDFCBANK.NS
1999-10-29,9.600000381469727,9.600000381469727,8.800000190734863,9.270000457763672,7.793527603149414,3150940.0,HDFCBANK.NS
1999-11-01,9.020000457763672,9.274999618530273,9.0,9.104999542236328,7.654805660247803,935700.0,HDFCBANK.NS
1999-11-02,9.0,9.399999618530273,9.0,9.329999923706055,7.843971252441406,921370.0,HDFCBANK.NS
1999-11-03,9.5,9.699999809265137,9.5,9.524999618530273,8.00791072845459,1522850.0,HDFCBANK.NS
1999-11-04,9.024999618530273,9.600000381469727,9.010000228881836,9.444999694824219,7.940654277801514,484900.0,HDFCBANK.NS
1999-11-05,9.449999809265137,9.494999885559082,9.354999542236328,9.444999694824219,7.940654277801514,258150.0,HDFCBANK.NS
1999-11-08,9.444999694824219,9.444999694824219,9.444999694824219,9.444999694824219,7.940654277801514,0.0,HDFCBANK.NS
1999-11-09,9.255000114440918,9.585000038146973,9.109999656677246,9.28499984741211,7.806138515472412,466300.0,HDFCBANK.NS
1999-11-10,9.0,9.444999694824219,9.0,9.369999885559082,7.877599239349365,271800.0,HDFCBANK.NS
1999-11-11,9.350000381469727,9.399999618530273,9.300000190734863,9.350000381469727,7.860787868499756,244490.0,HDFCBANK.NS
1999-11-12,9.25,9.329999923706055,9.100000381469727,9.300000190734863,7.818749904632568,222930.0,HDFCBANK.NS
1999-11-15,9.300000190734863,9.300000190734863,9.114999771118164,9.225000381469727,7.755694389343262,200750.0,HDFCBANK.NS
1999-11-16,9.15999984741211,9.300000190734863,9.109999656677246,9.220000267028809,7.751491069793701,461140.0,HDFCBANK.NS
1999-11-17,9.350000381469727,9.350000381469727,9.125,9.125,7.671621322631836,176690.0,HDFCBANK.NS
1999-11-18,9.050000190734863,9.170000076293945,9.0,9.125,7.671621322631836,351740.0,HDFCBANK.NS
1999-11-19,9.149999618530273,9.25,9.100000381469727,9.114999771118164,7.663216590881348,213800.0,HDFCBANK.NS
1999-11-22,9.050000190734863,9.550000190734863,8.899999618530273,9.375,7.881802082061768,558250.0,HDFCBANK.NS
1999-11-23,9.375,9.375,9.375,9.375,7.881802082061768,0.0,HDFCBANK.NS
1999-11-24,9.5,9.5,9.125,9.170000076293945,7.7094526290893555,1194530.0,HDFCBANK.NS
1999-11-25,9.154999732971191,9.274999618530273,9.104999542236328,9.154999732971191,7.696844577789307,1563040.0,HDFCBANK.NS
1999-11-26,9.479999542236328,9.890000343322754,9.369999885559082,9.890000343322754,8.314777374267578,3652750.0,HDFCBANK.NS
1999-11-29,10.204999923706055,10.6850004196167,10.204999923706055,10.6850004196167,8.983153343200684,2973980.0,HDFCBANK.NS
1999-11-30,11.449999809265137,11.539999961853027,11.199999809265137,11.539999961853027,9.701973915100098,2563200.0,HDFCBANK.NS
1999-12-01,12.300000190734863,12.46500015258789,11.295000076293945,12.359999656677246,10.391368865966797,10285820.0,HDFCBANK.NS
1999-12-02,12.569999694824219,13.350000381469727,12.404999732971191,13.260000228881836,11.14802360534668,8703900.0,HDFCBANK.NS
1999-12-03,14.0,14.324999809265137,13.699999809265137,14.324999809265137,12.04339599609375,6985390.0,HDFCBANK.NS
1999-12-06,15.270000457763672,15.475000381469727,14.800000190734863,15.475000381469727,13.010231018066406,10353700.0,HDFCBANK.NS
1999-12-07,16.360000610351562,16.360000610351562,14.645000457763672,15.3149995803833,12.875713348388672,7413760.0,HDFCBANK.NS
1999-12-08,15.774999618530273,15.800000190734863,14.100000381469727,14.90999984741211,12.535219192504883,7570000.0,HDFCBANK.NS
1999-12-09,15.199999809265137,16.104999542236328,14.5,16.010000228881836,13.4600191116333,8178550.0,HDFCBANK.NS
1999-12-10,16.104999542236328,16.600000381469727,15.399999618530273,15.699999809265137,13.199392318725586,3760060.0,HDFCBANK.NS
1999-12-13,15.899999618530273,15.899999618530273,15.199999809265137,15.545000076293945,13.06908130645752,3753930.0,HDFCBANK.NS
1999-12-14,15.600000381469727,15.890000343322754,15.100000381469727,15.204999923706055,12.783232688903809,3590270.0,HDFCBANK.NS
1999-12-15,15.0,16.424999237060547,14.800000190734863,16.424999237060547,13.808917999267578,4029930.0,HDFCBANK.NS
1999-12-16,17.385000228881836,17.739999771118164,17.0,17.739999771118164,14.914477348327637,832650.0,HDFCBANK.NS
1999-12-17,18.899999618530273,19.15999984741211,18.15999984741211,18.34000015258789,15.418905258178711,5119080.0,HDFCBANK.NS
1999-12-20,18.719999313354492,19.0,17.5,17.670000076293945,14.85562515258789,3257430.0,HDFCBANK.NS
1999-12-21,17.799999237060547,18.0,17.299999237060547,17.649999618530273,14.8388090133667,4527400.0,HDFCBANK.NS
1999-12-22,18.0,18.489999771118164,17.415000915527344,17.55500030517578,14.758941650390625,2520000.0,HDFCBANK.NS
1999-12-23,17.5,17.5,16.510000228881836,16.665000915527344,14.010697364807129,591060.0,HDFCBANK.NS
1999-12-24,16.514999389648438,16.600000381469727,15.8100004196167,16.084999084472656,13.523073196411133,1541250.0,HDFCBANK.NS
1999-12-27,16.0,16.0,15.0,15.0600004196167,12.661330223083496,1199020.0,HDFCBANK.NS
1999-12-28,15.0,15.994999885559082,14.199999809265137,15.1850004196167,12.766419410705566,1573510.0,HDFCBANK.NS
1999-12-29,15.800000190734863,15.984999656677246,15.5,15.569999694824219,13.09010124206543,655320.0,HDFCBANK.NS
1999-12-30,15.779999732971191,16.0,15.510000228881836,15.739999771118164,13.23302173614502,2098220.0,HDFCBANK.NS
1999-12-31,15.739999771118164,15.739999771118164,15.739999771118164,15.739999771118164,13.23302173614502,0.0,HDFCBANK.NS
2000-01-03,16.600000381469727,17.0,16.600000381469727,17.0,14.292338371276855,332590.0,HDFCBANK.NS
2000-01-04,18.200000762939453,18.344999313354492,17.100000381469727,17.3799991607666,14.611809730529785,1687100.0,HDFCBANK.NS
2000-01-05,17.0,17.389999389648438,16.5,16.69499969482422,14.035914421081543,1598200.0,HDFCBANK.NS
2000-01-06,16.799999237060547,17.0,16.530000686645508,16.829999923706055,14.1494140625,850260.0,HDFCBANK.NS
2000-01-07,16.21500015258789,17.100000381469727,16.21500015258789,16.834999084472656,14.153615951538086,851440.0,HDFCBANK.NS
2000-01-10,17.290000915527344,17.950000762939453,16.5,16.59000015258789,13.947637557983398,1004340.0,HDFCBANK.NS
2000-01-11,16.649999618530273,16.790000915527344,15.699999809265137,16.34000015258789,13.737460136413574,1457840.0,HDFCBANK.NS
2000-01-12,16.375,16.795000076293945,16.229999542236328,16.545000076293945,13.909804344177246,859520.0,HDFCBANK.NS
2000-01-13,16.989999771118164,16.989999771118164,16.5,16.510000228881836,13.88038158416748,482760.0,HDFCBANK.NS
2000-01-14,16.799999237060547,16.799999237060547,16.399999618530273,16.545000076293945,13.909804344177246,581520.0,HDFCBANK.NS
2000-01-17,17.399999618530273,17.8700008392334,17.204999923706055,17.8700008392334,15.023765563964844,1374040.0,HDFCBANK.NS
2000-01-18,17.8700008392334,17.8700008392334,16.454999923706055,16.56999969482422,13.930822372436523,2556520.0,HDFCBANK.NS
2000-01-19,17.200000762939453,17.899999618530273,17.200000762939453,17.899999618530273,15.048993110656738,3498180.0,HDFCBANK.NS
2000-01-20,18.479999542236328,18.479999542236328,17.600000381469727,17.860000610351562,15.015363693237305,2690980.0,HDFCBANK.NS
2000-01-21,17.600000381469727,19.200000762939453,17.209999084472656,18.815000534057617,15.818254470825195,4723290.0,HDFCBANK.NS
2000-01-24,19.8799991607666,20.31999969482422,19.299999237060547,20.05500030517578,16.860750198364258,4493660.0,HDFCBANK.NS
2000-01-25,19.899999618530273,21.65999984741211,19.899999618530273,21.65999984741211,18.210121154785156,2902910.0,HDFCBANK.NS
2000-01-26,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,18.210121154785156,0.0,HDFCBANK.NS
2000-01-27,22.399999618530273,23.395000457763672,22.125,22.969999313354492,19.31146812438965,5635820.0,HDFCBANK.NS
2000-01-28,23.0,23.299999237060547,22.399999618530273,22.790000915527344,19.160137176513672,4791650.0,HDFCBANK.NS
2000-01-31,23.010000228881836,24.614999771118164,23.010000228881836,23.774999618530273,19.988250732421875,6373800.0,HDFCBANK.NS
2000-02-01,23.600000381469727,24.399999618530273,23.5,24.094999313354492,20.257287979125977,3907790.0,HDFCBANK.NS
2000-02-02,26.020000457763672,26.024999618530273,23.899999618530273,24.399999618530273,20.513710021972656,3438320.0,HDFCBANK.NS
2000-02-03,24.399999618530273,25.0,22.450000762939453,22.594999313354492,18.996198654174805,2846870.0,HDFCBANK.NS
2000-02-04,22.9950008392334,23.200000762939453,21.75,22.895000457763672,19.248416900634766,2657040.0,HDFCBANK.NS
2000-02-07,23.5,24.729999542236328,23.0,24.670000076293945,20.740705490112305,3890350.0,HDFCBANK.NS
2000-02-08,25.0,25.3799991607666,24.010000228881836,25.075000762939453,21.081199645996094,3052080.0,HDFCBANK.NS
2000-02-09,25.5,26.100000381469727,24.610000610351562,25.25,21.22832489013672,3172330.0,HDFCBANK.NS
2000-02-10,25.0,26.200000762939453,24.825000762939453,25.174999237060547,21.16526985168457,2100860.0,HDFCBANK.NS
2000-02-11,25.510000228881836,25.899999618530273,23.165000915527344,23.209999084472656,19.513242721557617,2648230.0,HDFCBANK.NS
2000-02-14,23.5,23.5,22.014999389648438,23.344999313354492,19.626737594604492,2525440.0,HDFCBANK.NS
2000-02-15,23.399999618530273,23.5,22.510000228881836,22.760000228881836,19.134916305541992,1940870.0,HDFCBANK.NS
2000-02-16,24.489999771118164,24.584999084472656,23.0,24.584999084472656,20.669239044189453,706000.0,HDFCBANK.NS
2000-02-17,25.770000457763672,25.770000457763672,24.815000534057617,25.040000915527344,21.051773071289062,2341600.0,HDFCBANK.NS
2000-02-18,25.100000381469727,25.299999237060547,23.899999618530273,24.260000228881836,20.3960018157959,1187770.0,HDFCBANK.NS
2000-02-21,24.325000762939453,24.799999237060547,23.510000228881836,23.614999771118164,19.85373878479004,1104720.0,HDFCBANK.NS
2000-02-22,23.604999542236328,24.0,21.729999542236328,21.7549991607666,18.28998374938965,1748060.0,HDFCBANK.NS
2000-02-23,22.600000381469727,23.489999771118164,21.75,21.94499969482422,18.449726104736328,1345080.0,HDFCBANK.NS
2000-02-24,22.200000762939453,23.0,21.549999237060547,22.700000762939453,19.0844783782959,878920.0,HDFCBANK.NS
2000-02-25,22.9950008392334,23.399999618530273,22.200000762939453,22.700000762939453,19.0844783782959,1265320.0,HDFCBANK.NS
2000-02-28,22.985000610351562,23.0,22.0,22.7549991607666,19.130712509155273,857210.0,HDFCBANK.NS
2000-02-29,22.799999237060547,23.899999618530273,20.950000762939453,21.68000030517578,18.2269344329834,2586880.0,HDFCBANK.NS
2000-03-01,21.799999237060547,23.415000915527344,21.799999237060547,23.415000915527344,19.68559455871582,320940.0,HDFCBANK.NS
2000-03-02,25.0,25.290000915527344,25.0,25.290000915527344,21.261953353881836,399360.0,HDFCBANK.NS
2000-03-03,27.315000534057617,27.315000534057617,27.315000534057617,27.315000534057617,22.96442413330078,642940.0,HDFCBANK.NS
2000-03-06,29.4950008392334,29.5,25.5,26.604999542236328,22.367504119873047,2036410.0,HDFCBANK.NS
2000-03-07,26.5,26.790000915527344,25.5,25.81999969482422,21.70754051208496,1624120.0,HDFCBANK.NS
2000-03-08,26.5,27.889999389648438,26.200000762939453,27.204999923706055,22.871946334838867,2004770.0,HDFCBANK.NS
2000-03-09,27.014999389648438,28.0,25.100000381469727,26.959999084472656,22.66596221923828,1339790.0,HDFCBANK.NS
2000-03-10,26.125,26.299999237060547,24.80500030517578,25.415000915527344,21.367042541503906,1468330.0,HDFCBANK.NS
2000-03-13,25.0,27.450000762939453,25.0,26.9950008392334,22.695390701293945,2079820.0,HDFCBANK.NS
2000-03-14,27.549999237060547,28.0,25.600000381469727,26.540000915527344,22.312856674194336,1782020.0,HDFCBANK.NS
2000-03-15,27.0,27.0,24.700000762939453,25.985000610351562,21.846261978149414,827860.0,HDFCBANK.NS
2000-03-16,26.200000762939453,26.200000762939453,25.5049991607666,25.69499969482422,21.602441787719727,1324640.0,HDFCBANK.NS
2000-03-17,25.69499969482422,25.69499969482422,25.69499969482422,25.69499969482422,21.602441787719727,0.0,HDFCBANK.NS
2000-03-20,25.69499969482422,25.69499969482422,25.69499969482422,25.69499969482422,21.602441787719727,0.0,HDFCBANK.NS
2000-03-21,26.0,26.0,24.670000076293945,25.579999923706055,21.505760192871094,1601110.0,HDFCBANK.NS
2000-03-22,25.975000381469727,26.5,25.405000686645508,26.114999771118164,21.955554962158203,761300.0,HDFCBANK.NS
2000-03-23,25.825000762939453,28.204999923706055,25.825000762939453,28.040000915527344,23.573944091796875,2538440.0,HDFCBANK.NS
2000-03-24,27.510000228881836,27.774999618530273,26.450000762939453,27.34000015258789,22.985441207885742,1171540.0,HDFCBANK.NS
2000-03-27,27.5,27.799999237060547,26.625,27.170000076293945,22.842519760131836,611310.0,HDFCBANK.NS
2000-03-28,26.850000381469727,27.850000381469727,26.80500030517578,27.510000228881836,23.128368377685547,983640.0,HDFCBANK.NS
2000-03-29,27.600000381469727,28.795000076293945,26.30500030517578,26.540000915527344,22.312856674194336,984800.0,HDFCBANK.NS
2000-03-30,25.649999618530273,26.600000381469727,25.100000381469727,26.2549991607666,22.073253631591797,953680.0,HDFCBANK.NS
2000-03-31,25.299999237060547,26.0,25.200000762939453,25.719999313354492,21.623464584350586,743600.0,HDFCBANK.NS
2000-04-03,25.9950008392334,27.299999237060547,24.014999389648438,24.71500015258789,20.778532028198242,1685880.0,HDFCBANK.NS
2000-04-04,24.299999237060547,24.299999237060547,22.739999771118164,22.739999771118164,19.118101119995117,717830.0,HDFCBANK.NS
2000-04-05,23.200000762939453,23.200000762939453,20.924999237060547,20.924999237060547,17.59218406677246,872810.0,HDFCBANK.NS
2000-04-06,20.700000762939453,21.200000762939453,19.2549991607666,19.2549991607666,16.312904357910156,835060.0,HDFCBANK.NS
2000-04-07,19.5,20.795000076293945,18.5049991607666,20.795000076293945,17.617597579956055,1609290.0,HDFCBANK.NS
2000-04-10,22.450000762939453,22.459999084472656,21.9950008392334,22.459999084472656,19.028194427490234,1560560.0,HDFCBANK.NS
2000-04-11,22.459999084472656,23.489999771118164,20.899999618530273,22.6200008392334,19.16374397277832,2959330.0,HDFCBANK.NS
2000-04-12,23.799999237060547,24.299999237060547,22.299999237060547,23.299999237060547,19.73984718322754,1309010.0,HDFCBANK.NS
2000-04-13,22.899999618530273,23.399999618530273,21.5,23.145000457763672,19.608524322509766,1913160.0,HDFCBANK.NS
2000-04-14,23.145000457763672,23.145000457763672,23.145000457763672,23.145000457763672,19.608524322509766,0.0,HDFCBANK.NS
2000-04-17,22.5,22.5,21.295000076293945,21.295000076293945,18.04120445251465,1283290.0,HDFCBANK.NS
2000-04-18,21.405000686645508,22.489999771118164,21.405000686645508,22.209999084472656,18.81639289855957,1368980.0,HDFCBANK.NS
2000-04-19,22.899999618530273,23.200000762939453,21.899999618530273,22.645000457763672,19.1849308013916,1409530.0,HDFCBANK.NS
2000-04-20,22.299999237060547,22.700000762939453,21.530000686645508,22.56999969482422,19.121389389038086,1793970.0,HDFCBANK.NS
2000-04-21,22.56999969482422,22.56999969482422,22.56999969482422,22.56999969482422,19.121389389038086,0.0,HDFCBANK.NS
2000-04-24,22.5,23.59000015258789,22.450000762939453,23.209999084472656,19.663599014282227,1986360.0,HDFCBANK.NS
2000-04-25,22.809999465942383,23.5,22.0,23.094999313354492,19.566171646118164,2560160.0,HDFCBANK.NS
2000-04-26,23.989999771118164,24.94499969482422,23.125,24.924999237060547,21.11655044555664,1889780.0,HDFCBANK.NS
2000-04-27,25.469999313354492,25.5,23.309999465942383,24.549999237060547,20.798847198486328,2557680.0,HDFCBANK.NS
2000-04-28,24.204999923706055,24.950000762939453,24.0049991607666,24.514999389648438,20.769195556640625,1672490.0,HDFCBANK.NS
2000-05-01,24.514999389648438,24.514999389648438,24.514999389648438,24.514999389648438,20.769195556640625,0.0,HDFCBANK.NS
2000-05-02,24.700000762939453,25.399999618530273,24.0,25.1200008392334,21.281761169433594,2538730.0,HDFCBANK.NS
2000-05-03,24.299999237060547,24.989999771118164,23.25,24.6200008392334,20.858152389526367,2228920.0,HDFCBANK.NS
